"date","country","factor_value"
2009-02-27,"India",2.5692
2009-02-27,"Indonesia",2.1061
2009-02-27,"Malaysia",1.5636
2009-02-27,"Mexico",1.5933
2009-02-27,"Philippines",1.6864
2009-02-27,"Poland",0.9246
2009-02-27,"South Africa",1.9709
2009-02-27,"South Korea",1.1168
2009-02-27,"Taiwan",1.1498
2009-02-27,"Thailand",1.1014
2009-02-27,"Turkey",0.9077
2009-03-31,"Brazil",1.5417
2009-03-31,"Greece",0.9355
2009-03-31,"India",2.8583
2009-03-31,"Indonesia",2.4578
2009-03-31,"Malaysia",1.5396
2009-03-31,"Mexico",1.8097
2009-03-31,"Philippines",1.766
2009-03-31,"Poland",1.018
2009-03-31,"South Africa",1.8568
2009-03-31,"South Korea",1.0991
2009-03-31,"Taiwan",1.3622
2009-03-31,"Thailand",1.1116
2009-03-31,"Turkey",1.0883
2009-04-30,"Brazil",1.8611
2009-04-30,"Greece",1.1686
2009-04-30,"India",3.3493
2009-04-30,"Indonesia",2.9717
2009-04-30,"Malaysia",1.7429
2009-04-30,"Mexico",2.1239
2009-04-30,"Philippines",1.97
2009-04-30,"Poland",1.2508
2009-04-30,"South Africa",1.8945
2009-04-30,"South Korea",1.2827
2009-04-30,"Taiwan",1.5511
2009-04-30,"Thailand",1.2924
2009-04-30,"Turkey",1.3073
2009-05-29,"Brazil",2.2675
2009-05-29,"Greece",1.3617
2009-05-29,"India",4.312
2009-05-29,"Indonesia",2.9757
2009-05-29,"Malaysia",1.8288
2009-05-29,"Mexico",2.4782
2009-05-29,"Philippines",2.2313
2009-05-29,"Poland",1.2243
2009-05-29,"South Africa",2.0869
2009-05-29,"South Korea",1.3055
2009-05-29,"Taiwan",1.7529
2009-05-29,"Thailand",1.4331
2009-05-29,"Turkey",1.4208
2009-06-30,"Brazil",2.1704
2009-06-30,"Greece",1.2692
2009-06-30,"India",2.896
2009-06-30,"Indonesia",3.1166
2009-06-30,"Malaysia",1.9083
2009-06-30,"Mexico",2.4999
2009-06-30,"Philippines",2.2581
2009-06-30,"Poland",1.262
2009-06-30,"South Africa",1.9924
2009-06-30,"South Korea",1.3119
2009-06-30,"Taiwan",1.6318
2009-06-30,"Thailand",1.5722
2009-06-30,"Turkey",1.4209
2009-07-31,"Brazil",2.3636
2009-07-31,"Greece",1.3771
2009-07-31,"India",3.2388
2009-07-31,"Indonesia",3.7286
2009-07-31,"Malaysia",2.1039
2009-07-31,"Mexico",2.5244
2009-07-31,"Philippines",2.6232
2009-07-31,"Poland",1.4647
2009-07-31,"South Africa",2.1391
2009-07-31,"South Korea",1.5266
2009-07-31,"Taiwan",1.8056
2009-07-31,"Thailand",1.6321
2009-07-31,"Turkey",1.6472
2009-08-31,"Brazil",1.9565
2009-08-31,"Greece",1.3436
2009-08-31,"India",3.1686
2009-08-31,"Indonesia",3.854
2009-08-31,"Malaysia",1.9988
2009-08-31,"Mexico",2.6463
2009-08-31,"Philippines",2.522
2009-08-31,"Poland",1.5246
2009-08-31,"South Africa",2.2406
2009-08-31,"South Korea",1.5706
2009-08-31,"Taiwan",1.8393
2009-08-31,"Thailand",1.6864
2009-08-31,"Turkey",1.847
2009-09-30,"Brazil",2.2527
2009-09-30,"Greece",1.4876
2009-09-30,"India",3.4737
2009-09-30,"Indonesia",4.1296
2009-09-30,"Malaysia",2.0411
2009-09-30,"Mexico",2.6897
2009-09-30,"Philippines",2.4432
2009-09-30,"Poland",1.5157
2009-09-30,"South Africa",2.4164
2009-09-30,"South Korea",1.6604
2009-09-30,"Taiwan",2.0106
2009-09-30,"Thailand",1.8533
2009-09-30,"Turkey",1.868
2009-10-30,"Brazil",2.339
2009-10-30,"Greece",1.5007
2009-10-30,"India",3.2441
2009-10-30,"Indonesia",3.7316
2009-10-30,"Malaysia",2.1035
2009-10-30,"Mexico",2.5047
2009-10-30,"Philippines",2.4945
2009-10-30,"Poland",1.6077
2009-10-30,"South Africa",2.4622
2009-10-30,"South Korea",1.5646
2009-10-30,"Taiwan",1.9088
2009-10-30,"Thailand",1.7349
2009-10-30,"Turkey",1.8373
2009-11-30,"Brazil",2.2535
2009-11-30,"Greece",1.1685
2009-11-30,"India",3.4837
2009-11-30,"Indonesia",3.8184
2009-11-30,"Malaysia",2.0544
2009-11-30,"Mexico",2.7542
2009-11-30,"Philippines",2.5688
2009-11-30,"Poland",1.5763
2009-11-30,"South Africa",2.4606
2009-11-30,"South Korea",1.551
2009-11-30,"Taiwan",1.9164
2009-11-30,"Thailand",1.7169
2009-11-30,"Turkey",1.6449
2009-12-31,"Brazil",2.2812
2009-12-31,"Greece",1.1063
2009-12-31,"India",3.6273
2009-12-31,"Indonesia",3.9916
2009-12-31,"Malaysia",2.089
2009-12-31,"Mexico",2.8078
2009-12-31,"Philippines",2.5723
2009-12-31,"Poland",1.5894
2009-12-31,"South Africa",2.5668
2009-12-31,"South Korea",1.6826
2009-12-31,"Taiwan",2.0675
2009-12-31,"Thailand",1.8481
2009-12-31,"Turkey",1.921
2010-01-29,"Brazil",2.0414
2010-01-29,"Greece",1.0229
2010-01-29,"India",3.4629
2010-01-29,"Indonesia",4.0528
2010-01-29,"Malaysia",2.0616
